country,Year,PatentNum,maxCitations,avgCitations,diffCitations
TW,1977,4005346,20,5.142857142857143,14.857142857142858
TW,1997,5590473,14,2.4497444633730834,11.550255536626917
TW,1983,4366889,18,5.5964912280701755,12.403508771929825
TW,1986,4562864,31,5.5055555555555555,25.494444444444444
TW,1990,4890828,41,5.135802469135802,35.864197530864196
TW,1975,3861497,12,4.636363636363637,7.363636363636363
TW,1985,4490895,39,5.609589041095891,33.39041095890411
TW,1976,3934293,17,4.086956521739131,12.91304347826087
TZ,1972,3658205,5,5.0,0.0
TZ,1971,3626478,2,1.5,0.5
TZ,1983,4366584,5,5.0,0.0
TZ,1969,3431361,7,3.0,4.0
TZ,1968,3366088,7,7.0,0.0
TZ,1992,5154537,3,3.0,0.0
UA,1994,5314117,3,2.25,0.75
UA,1996,5483649,16,3.1666666666666665,12.833333333333334
UA,1998,5745188,1,1.0,0.0
UA,1995,5439535,4,2.0,2.0
UA,1997,5651321,2,1.3333333333333333,0.6666666666666667
UG,1975,3917864,3,3.0,0.0
UG,1994,5316398,3,3.0,0.0
UG,1968,3412882,5,5.0,0.0
US,1993,5175887,218,6.604611762635042,211.39538823736495
US,1989,4794657,237,8.320743562795586,228.6792564372044
US,1996,5479658,173,3.7361451120281646,169.26385488797183
US,1967,3295147,207,4.812368843352672,202.18763115664734
US,1966,3226729,278,4.614786639724236,273.38521336027577
US,1992,5077838,311,7.1650521446960775,303.83494785530394
US,1974,3781920,339,7.255426036275064,331.7445739637249
US,1963,3070803,113,4.17015135255153,108.82984864744847
US,1965,3163872,231,4.401775163467346,226.59822483653267
US,1991,4980927,239,7.489524435678282,231.51047556432172
US,1998,5704064,48,1.7112077726736858,46.28879222732631
US,1973,3707730,251,6.936940646195852,244.06305935380414
US,1999,5855037,6,1.1642098045937608,4.835790195406239
US,1980,4180868,280,8.077874967088905,271.9221250329111
US,1983,4366580,401,8.390162734200805,392.6098372657992
US,1997,5590429,44,2.596236607010358,41.40376339298964
US,1964,3116488,167,4.267466902030009,162.73253309797
US,1990,4890337,287,8.022133978711906,278.9778660212881
US,1986,4562596,240,8.660079051383399,231.3399209486166
US,1972,3631539,382,6.6031711125283135,375.3968288874717
US,1994,5274846,136,5.842108664742126,130.1578913352579
US,1982,4308623,292,8.243904795645593,283.7560952043544
US,1981,4242761,202,8.102970795568982,193.89702920443102
US,1987,4633528,631,8.944465272050186,622.0555347279499
US,1995,5377359,112,4.791405857358249,107.20859414264174
US,1970,3487470,216,5.544358224144511,210.4556417758555
US,1984,4423523,273,8.410298102981029,264.589701897019
US,1988,4716594,360,8.715428109854605,351.2845718901454
US,1985,4490855,305,8.392077785757692,296.6079222142423
US,1978,4065814,261,8.099035863749537,252.90096413625045
US,1968,3360803,179,4.980043383947939,174.01995661605207
US,1971,3551910,180,5.969077492300379,174.03092250769961
US,1969,3419908,153,5.220984802431611,147.77901519756838
US,1977,4000520,235,8.068106181703834,226.93189381829617
US,1979,4131954,226,8.135858915741345,217.86414108425865
US,1976,3930271,411,7.927482986487819,403.0725170135122
US,1975,3858242,231,7.686258898463844,223.31374110153615
UY,1997,5654164,1,1.0,0.0
UY,1974,3796124,10,10.0,0.0
UY,1965,3171892,21,8.666666666666666,12.333333333333334
UY,1990,4890629,1,1.0,0.0
UY,1988,4738251,9,9.0,0.0
UY,1976,3950875,3,3.0,0.0
UY,1963,3085470,2,2.0,0.0
UY,1964,3125452,5,3.0,2.0
UY,1992,5133716,21,14.0,7.0
UY,1995,5444218,1,1.0,0.0
UY,1996,5545875,1,1.0,0.0
UY,1971,3591938,2,2.0,0.0
UY,1989,4875471,2,2.0,0.0
UY,1967,3315660,14,14.0,0.0
UY,1987,4688787,1,1.0,0.0
UY,1975,3872570,2,2.0,0.0
UY,1973,3715832,18,11.0,7.0
UY,1968,3416799,3,3.0,0.0
UZ,1996,5482415,2,2.0,0.0
UZ,1994,5350927,2,2.0,0.0
UZ,1995,5472720,3,3.0,0.0
VC,1994,5336125,4,4.0,0.0
VE,1995,5387274,6,2.764705882352941,3.235294117647059
VE,1992,5087597,13,3.6470588235294117,9.352941176470589
VE,1985,4508616,33,10.0,23.0
VE,1990,4927524,7,3.210526315789474,3.789473684210526
VE,1973,3738219,23,8.0,15.0
VE,1971,3553927,23,6.25,16.75
VE,1981,4274636,12,5.2,6.8
VE,1983,4397768,8,5.2,2.8
VE,1964,3125662,6,2.8,3.2
VE,1979,4133532,16,5.5,10.5
VE,1967,3318396,8,3.2,4.8
VE,1986,4568657,11,5.15,5.85
VE,1982,4314005,5,3.4444444444444446,1.5555555555555554
VE,1989,4795478,10,3.9444444444444446,6.055555555555555
VE,1974,3814545,21,9.571428571428571,11.428571428571429
VE,1999,5885290,1,1.0,0.0
VE,1984,4425741,9,3.3,5.7
VE,1994,5301536,11,3.1666666666666665,7.833333333333334
VE,1996,5480583,8,2.5714285714285716,5.428571428571429
VE,1963,3094430,8,4.166666666666667,3.833333333333333
VE,1988,4732664,10,3.6470588235294117,6.352941176470589
VE,1968,3361202,11,3.5833333333333335,7.416666666666666
VE,1966,3239246,5,2.5714285714285716,2.4285714285714284
VE,1993,5178061,8,2.4583333333333335,5.541666666666666
VE,1969,3425429,24,7.833333333333333,16.166666666666668
VE,1965,3165093,7,3.2,3.8
VE,1991,4985696,33,4.0,29.0
VE,1987,4635040,13,4.619047619047619,8.380952380952381
VE,1997,5598731,6,1.8,4.2
VE,1980,4205651,12,4.1,7.9
VE,1998,5710093,2,1.3333333333333333,0.6666666666666667
VE,1972,3662166,10,4.333333333333333,5.666666666666667
VE,1970,3491237,6,4.666666666666667,1.333333333333333
VE,1978,4125657,3,2.5,0.5
VG,1984,4454623,5,5.0,0.0
VG,1998,5704505,1,1.0,0.0
VG,1994,5340102,1,1.0,0.0
VG,1997,5603646,2,2.0,0.0
VG,1993,5211716,2,2.0,0.0
VG,1986,4596530,1,1.0,0.0
VN,1971,3630470,4,4.0,0.0
VN,1974,3821853,2,1.5,0.5
VN,1973,3772710,1,1.0,0.0
VN,1972,3665081,1,1.0,0.0
VN,1976,3954871,23,23.0,0.0
VU,1981,4277960,3,3.0,0.0
YE,1980,4182617,6,6.0,0.0
YU,1996,5525464,12,6.0,6.0
YU,1980,4180870,27,7.363636363636363,19.636363636363637
YU,1986,4580381,8,5.333333333333333,2.666666666666667
YU,1965,3203194,16,8.5,7.5
YU,1982,4321524,22,5.666666666666667,16.333333333333332
YU,1989,4808918,32,5.846153846153846,26.153846153846153
YU,1974,3794456,13,5.833333333333333,7.166666666666667
YU,1966,3243918,5,2.6666666666666665,2.3333333333333335
YU,1968,3382040,9,3.5,5.5
YU,1963,3086506,1,1.0,0.0
YU,1990,4900905,34,7.294117647058823,26.705882352941178
YU,1972,3645020,9,3.8,5.2
YU,1992,5079237,10,4.846153846153846,5.153846153846154
YU,1977,4004605,17,5.75,11.25
YU,1984,4440772,35,5.833333333333333,29.166666666666668
YU,1971,3552672,6,3.4285714285714284,2.5714285714285716
YU,1973,3726005,8,3.8,4.2
YU,1970,3522745,5,4.25,0.75
YU,1976,3932995,8,4.555555555555555,3.4444444444444446
YU,1991,5004736,33,8.470588235294118,24.529411764705884
YU,1978,4065897,11,6.25,4.75
YU,1995,5397351,9,3.25,5.75
YU,1967,3345823,6,2.6666666666666665,3.3333333333333335
YU,1988,4720552,25,5.2,19.8
YU,1993,5193247,47,5.8125,41.1875
YU,1983,4370799,8,3.5,4.5
YU,1969,3471392,5,3.0,2.0
YU,1979,4145528,23,6.6,16.4
YU,1994,5286715,11,2.727272727272727,8.272727272727273
YU,1987,4669710,72,15.5,56.5
YU,1981,4250092,4,2.0,2.0
YU,1985,4499413,14,6.357142857142857,7.642857142857143
YU,1964,3129622,3,1.6666666666666667,1.3333333333333333
YU,1997,5600724,1,1.0,0.0
YU,1975,3870234,23,8.0,15.0
ZA,1984,4431613,34,5.96875,28.03125
ZA,1970,3488817,49,5.066666666666666,43.93333333333334
ZA,1964,3116752,18,4.076923076923077,13.923076923076923
ZA,1976,3930845,45,6.384615384615385,38.61538461538461
ZA,1967,3297017,14,4.609756097560975,9.390243902439025
ZA,1968,3368639,36,5.464285714285714,30.535714285714285
ZA,1966,3227135,23,4.088235294117647,18.911764705882355
ZA,1978,4066135,32,6.397260273972603,25.602739726027398
ZA,1981,4243225,44,7.077669902912621,36.92233009708738
ZA,1982,4308664,26,5.485294117647059,20.514705882352942
ZA,1989,4797333,25,4.5423728813559325,20.45762711864407
ZA,1977,4004374,63,6.051724137931035,56.94827586206897
ZA,1985,4491457,44,7.333333333333333,36.666666666666664
ZA,1983,4367984,43,7.75,35.25
ZA,1993,5178073,20,3.449275362318841,16.55072463768116
ZA,1994,5282538,28,3.4788732394366195,24.52112676056338
ZA,1979,4133068,24,5.827586206896552,18.17241379310345
ZA,1965,3166063,15,3.69811320754717,11.30188679245283
ZA,1991,4983560,27,5.186813186813187,21.813186813186814
ZA,1963,3075632,18,2.8421052631578947,15.157894736842106
ZA,1980,4182355,47,7.095238095238095,39.904761904761905
ZA,1992,5078742,53,4.642857142857143,48.357142857142854
ZA,1986,4563233,60,6.025316455696203,53.9746835443038
ZA,1987,4639345,34,4.633333333333334,29.366666666666667
ZA,1995,5377659,11,2.7848101265822787,8.215189873417721
ZA,1990,4892289,26,4.820224719101123,21.179775280898877
ZA,1975,3859680,37,6.15625,30.84375
ZA,1996,5482391,14,2.5517241379310347,11.448275862068964
ZA,1997,5590556,4,1.4285714285714286,2.571428571428571
ZA,1998,5712771,4,1.3157894736842106,2.6842105263157894
ZA,1974,3782534,40,6.028169014084507,33.971830985915496
ZA,1973,3710468,33,5.368421052631579,27.63157894736842
ZA,1971,3552661,27,5.218181818181818,21.78181818181818
ZA,1972,3631821,35,5.3478260869565215,29.652173913043477
ZA,1988,4716694,34,6.180722891566265,27.819277108433734
ZA,1969,3422545,8,3.2,4.8
ZA,1999,5855948,1,1.0,0.0
ZM,1973,3722869,3,3.0,0.0
ZM,1965,3204097,4,3.0,1.0
ZM,1967,3300299,1,1.0,0.0
ZM,1970,3520565,1,1.0,0.0
ZM,1972,3707502,3,3.0,0.0
ZM,1971,3603339,3,3.0,0.0
ZW,1971,3608901,6,3.3333333333333335,2.6666666666666665
ZW,1963,3107071,3,2.0,1.0
ZW,1978,4076612,3,3.0,0.0
ZW,1996,5535583,3,3.0,0.0
ZW,1988,4733824,13,5.0,8.0
ZW,1974,3813080,6,4.5,1.5
ZW,1989,4800668,16,9.0,7.0
ZW,1969,3430654,3,2.5,0.5
ZW,1967,3334762,3,2.0,1.0
ZW,1966,3234891,1,1.0,0.0
ZW,1986,4609198,12,12.0,0.0
ZW,1993,5205228,1,1.0,0.0
ZW,1991,5060585,4,4.0,0.0
ZW,1980,4196890,5,5.0,0.0
ZW,1964,3126839,2,2.0,0.0
ZW,1994,5281427,2,2.0,0.0
ZW,1977,4034734,1,1.0,0.0
ZW,1983,4374484,4,3.0,1.0
ZW,1976,3949431,3,2.5,0.5
